Time,accX,accY,accZ
1.41 sec,-587.639852469075,-32.0105943560767,778.423621969316
1.4133 sec,-180.562999186034,-95.9652829192307,598.680520748409
1.4167 sec,669.017982911055,65.143648243372,844.86930132909
1.42 sec,1369.694,-330.498,1911.618
1.4233 sec,-121.986751759301,209.317276664274,735.361270258611
1.4267 sec,-696.434107467992,16.5595115746462,738.27602873143
1.43 sec,-639.294457307738,65.8989869425275,689.975434391998
1.4333 sec,-273.064569321542,165.134977355122,688.438584102004
1.4367 sec,487.751090697387,40.015777421084,876.108908333843
1.44 sec,1502.41591307743,-230.32763178127,1506.72572628531
1.4433 sec,39.5607861490065,-112.021478106754,886.283245663985
1.4467 sec,-613.63558246576,-59.3510248626971,994.193720619679
1.45 sec,-594.994,98.942,488.976
1.4533 sec,-486.051910171163,-188.97633348419,1011.95103143262
1.4567 sec,54.4694490752747,169.42536946323,966.751890111001
1.46 sec,1614.27731143005,-384.417721504504,1594.04870961579
1.4633 sec,554.023962314877,-376.761629597435,1109.32522338223
1.4667 sec,-753.950231328167,703.754855475942,1364.67131774667
1.47 sec,-563.351060559458,-31.8130635085998,639.03581182031
1.4733 sec,-542.6103617986,347.633120847987,1626.19899195949
1.4767 sec,-206.62831196395,11.9717595452425,510.141375866238
1.48 sec,1630.652,-246.074,1553.914
1.4833 sec,1136.27856940455,-191.784752922587,1106.06348543458
1.4867 sec,-772.009811300552,241.161076728295,1400.34803739747
1.49 sec,-887.55,-285.236,787.266
1.4933 sec,-323.85420926899,212.340133516285,806.820377791714
1.4967 sec,-372.732425913822,249.824365680034,361.882707886844
1.5 sec,684.868202007528,101.013225334805,1707.7685417958
1.5033 sec,1416.11960724024,-507.041250889774,1194.25413944147
1.5067 sec,-126.380690095004,430.012121549569,527.964050934962
1.51 sec,-1022.67766233337,-273.528619597259,721.276435938641
1.5133 sec,-396.946494555516,165.407443196426,474.578747445538
1.5167 sec,-343.096579779753,217.86226350603,632.10687177556
1.52 sec,-101.26,-34.526,1021.628
1.5233 sec,1677.48518292654,-438.842588912846,1567.59836421319
1.5267 sec,369.486627306553,-337.09491929374,1051.12207299448
1.53 sec,-822.646,-414.922,899.018
1.5333 sec,-569.916885017275,-139.099957848415,729.769525405892
1.5367 sec,-479.389326280686,288.773465962939,718.854301281066
1.54 sec,-300.693297261861,55.2673265115889,830.41252678977
1.5433 sec,1220.36302216757,131.88517527152,1311.07130465883
1.5467 sec,1052.26864710842,-576.916841741898,1098.32748471907
1.55 sec,-822.256488237283,184.171029781358,918.810145794419
1.5533 sec,-552.817127733842,149.564296126217,660.804689392877
1.5567 sec,-413.940142899348,-381.256299609882,806.807838709258
1.56 sec,-546.682,101.26,873.52
1.5633 sec,836.604971548477,-80.8582654646193,1027.88698396086
1.5667 sec,1469.81836516252,-929.242110791561,961.524212249987
1.57 sec,134.566,395.524,782.752
1.5733 sec,-887.314836962961,94.3645323521986,658.275602799393
